snapshot_time_utc,slug,event_id,event_title,event_updatedAt,event_endDate,market_id,condition_id,market_question,K,yes_token_id,no_token_id,pPM,qPM,pPM_source,qPM_source,T_days,T_years
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146512,0x36ae87128e860fdb7e4245b5c405a30bc02a1d46e8222e74b5d5c5a251312bd9,Will Microsoft (MSFT) finish week of January 12 above $510?,510.0,87001132973222593276306912804133880148426001570947681525539867648543311301822,107757791020792654208449786175233195394044549327293608549679273135641676355538,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146513,0x44af33861fbbb35881a312c9db937506043724c1ad0bbb734aba3b8a8b07886f,Will Microsoft (MSFT) finish week of January 12 above $520?,520.0,79014512099694198777331873296889321317324911161287862776382451984395577279779,778964280072058302473717474462435115453222604176270194002246596184700456449,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146514,0xf0813333908346bef55aca08103841c2582f1a5890dcc6762279acec323faa3c,Will Microsoft (MSFT) finish week of January 12 above $530?,530.0,27327395854368772721413165895318694330507074805886817412659652258632730115780,94692278188957107569006047467962712596248977488670239533404905295353629359213,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146502,0x11ade9bf748335c155158300b95b6fbbf4a23a85be776c99f9f65e7528b4559c,Will Microsoft (MSFT) finish week of January 12 above $420?,420.0,82641395903739890243182387804494191493017570090931300160083543339135370787820,90358787057074469763570355747348939344841736748247242897700040649089281616483,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146503,0xf3fbffa328f7fdd88a6d44622fcb8d31e98d98c6c652be26580703367daebfe6,Will Microsoft (MSFT) finish week of January 12 above $430?,430.0,63637625572418476297122260727270112609557871487639181365362232156051594603268,17057559893105612426795464375350587382526298793569697382000033330954033893162,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146504,0xc22126e2065eccf9b0ef02e2c87ef495ae1a1cc3255c027c2d3ce5ca2454a4e1,Will Microsoft (MSFT) finish week of January 12 above $440?,440.0,3473617962038284849831502771272464118285403202657185044203448116314397819421,18890566009096389576759369386482461007886135320987451437444977707757608889258,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146505,0x28ca334ba15fef1eb4eebcbb61da2d41dcf5737fceadecc53f5c7bc3f344fd32,Will Microsoft (MSFT) finish week of January 12 above $450?,450.0,53701127971401784718630564081196848631662426019868242059051118218550126056676,20551969146612828542434141019032668854592340367016990368700977061244576997705,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146506,0x859821dbb90f18da6ec17cc542da619973dded9fb685fed9620ab548b8b209c9,Will Microsoft (MSFT) finish week of January 12 above $460?,460.0,77607581131788096508000296513064731594377743615688055112724795251446827028422,6302450699992137086003699838742854223760799985089737128864504517664291948991,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,msft-above-on-january-16-2026,154123,Will Microsoft (MSFT) finish week of January 12 above___?,2026-01-18T00:21:28.034399Z,2026-01-16 21:00:00+00:00,1146507,0x0ea87148463290f6ea6798433b8e52f41d0856bc0931a0904dff249d96a075cb,Will Microsoft (MSFT) finish week of January 12 above $470?,470.0,110639463799792745701511751665970701708702234168550263842958648775662592639913,546105867046186775669011308496381034810991987824833403708230589919366108557,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146580,0x723a7a4cf5b27cbe79324d06050815a69e663caa1eb36c8008a469f3286a84b4,Will Meta (META) finish week of January 12 above $590?,590.0,66891384539512778587690910160406515510064987922249518411991925010044075795853,67536406774493456201289276030378310683448817759793334260720368252951003668598,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146582,0xe0659579738470ce6ae6a3a3e10abbc09857fec4fa0d4ef2e36614cdc3b5174b,Will Meta (META) finish week of January 12 above $600?,600.0,20610253516426508190375410521401883475591118590089576710493940802670619816820,29133594297026735730314425042001008754646637982561649463774149025042548002223,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146584,0xcaea4ad92eaf9f78801457d77c236a539eca09b2c6c6520fadb2dc36d08ae0d1,Will Meta (META) finish week of January 12 above $610?,610.0,85313774298707571389739299464031781038254891856047044637158513579004042875577,68814672557362111341287439575354880371913522120178036852630631172348247718628,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146586,0xb9dd8d7053f3672d82cbc6ec43416aae6fd340c40dfcfc58bdbf27b476e09903,Will Meta (META) finish week of January 12 above $620?,620.0,64431885023647490828264697907949344099167439755445024158691040836961402056744,112200522593044254135401697546941529934414291532757347750305809003471034352899,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146588,0xadf6333a64ce469eb80ec5f63e51d7c342bbe6beebd648ba31caa635e93c82fc,Will Meta (META) finish week of January 12 above $630?,630.0,16909740554638422866583230805736277001275147594199837409797784159564981122689,19050726601632916546960726645634857063212714098186951821145416485692817508134,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146591,0x1ac437b9cebf5e3683102dd9bf18a9abfa9c9ddcd03c2fdfc2d81bdd6349710a,Will Meta (META) finish week of January 12 above $640?,640.0,8773625255501555476969147764792407604077587197772084296253835431201528663888,51235938626777376736653740965641244929510417526856779084562608440234528763775,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146593,0x72cac717ef0ed25aaa69cce807798fdfc6fc28b6a74363aafb57b7ccb20b26a3,Will Meta (META) finish week of January 12 above $650?,650.0,81778335202022759525165694140065187868498301182564311913288135480214172252845,15958431806690763940121899542391723547090220965942405163741579279036386989232,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146594,0x6046aefadd8a519c6a8bb89f373b9f585e1801f30c8b757d10f0b741c7111abb,Will Meta (META) finish week of January 12 above $660?,660.0,84699838833477999991578002643213839239394261509035500505344687106880303195525,24355137439218376375200927104357984535625592641204470736925409079716219099873,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146595,0x7e41a8528072c3fcc61b71b72879081477882f97344ea114cdf5333b6c4136a3,Will Meta (META) finish week of January 12 above $670?,670.0,63887140983943383800393252150741751262774888733660771405111623247805131297925,26160901145533836724601976942712420644700248078967375002104750434472811118410,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146596,0x19f072c76a44ef5eaeb8671098a71dec3a977140e81528b71d68e829617745c7,Will Meta (META) finish week of January 12 above $680?,680.0,83878300218476697926812752112125631646480278688947522090446502111676746529031,114458736478287699140028020681696979695665748761526267625262536714787309562541,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146597,0xcda86243f90657e585b514ab2fa4ddea06a7b4717dca4f31bb0e3bfabfda2af4,Will Meta (META) finish week of January 12 above $690?,690.0,85095716094193069318313725782710017555445670443448058672075685444572739218194,114911528603206112963421387527444773040502752141943594739384966524002044316855,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146598,0xaf26984672a4c0fd690640c9a3b05e129123158e989ed799ee4390a7ac5dc98f,Will Meta (META) finish week of January 12 above $700?,700.0,93772165273936530266101832265505352988541301594686881004001869951455917839157,28655118306371750309850092970659216967613699823864693372894529559519174916561,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,meta-above-on-january-16-2026,154133,Will Meta (META) finish week of January 12 above___?,2026-01-18T00:21:28.201495Z,2026-01-16 21:00:00+00:00,1146599,0x75e4aa8da4b32a76c4d24847bce5c5de91413c7a9e248ca15f05b20d4d57cf2f,Will Meta (META) finish week of January 12 above $710?,710.0,74639336009581636071403361835329335223431727065640635665214398338817794339961,64903915998042590762401243759655241335964694025650998582333778696650473006310,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146528,0x15927d2947de481a8e7db7ca027ceb9b2e5747d2ff3fd9bc5f10b9f3e6571db7,Will Amazon (AMZN) finish week of January 12 above $215?,215.0,110914641778939130594725803774902498196723433738071423297137897669312433116230,33209911893578814896957201585072209551100087561196835229216730907326254920916,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146531,0x3cb5c12a278339f37d0d2c69c10a88febe3040baa25785b28b20ec164db08f35,Will Amazon (AMZN) finish week of January 12 above $230?,230.0,16879917225108166380741337878673533615379532340469181487461840398327019411546,66903247682403689199353803355810266897405170506547630851047412588381583108631,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146532,0xbb97cb5c80cddd7fad7a3b44a946c2435a332dc06425cad07571203b3a50d8e6,Will Amazon (AMZN) finish week of January 12 above $235?,235.0,107906745511992908693369038410908217965307562484873632758346143736139339016547,111428305319315515151614004247299600964313408699433842430227913717008670226534,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146533,0x92bd654514ef1f9699a46a921dd8198df97d9fa781e5340bca128b2f6e4e50bf,Will Amazon (AMZN) finish week of January 12 above $240?,240.0,75470259665810817819884289847013828023279256471172716202403886450890134926309,14887033834965330948565864642021371380048860997635655274989669492713625831968,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146534,0x11fb4a4d88750c5b19c8d8db346d90e7ccceecf71c40bce5884b5cb070ba0379,Will Amazon (AMZN) finish week of January 12 above $245?,245.0,88323495310590784220171439163424861172445153660230694633372270798372970414046,106326795778240795198296597506548186495915449600049237725760496870150167384571,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146535,0x75f8423bed0b8bbcba2553a7e8aa396460d4f67aa0d60c8e7810fe4a98b75333,Will Amazon (AMZN) finish week of January 12 above $250?,250.0,70703381462027503941651902590598773753861894720361791160666059324659366162170,25886742009575959316329278853666424181898058064577066146206918088490226349077,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146536,0x068c14ad87de19b5f2b694a2d30c334fcf306a22b950764a398207bc144976cf,Will Amazon (AMZN) finish week of January 12 above $255?,255.0,67675071991105999541991964276755185257156616005646673585024047267887666049368,36907861628900379914746788922770221827379972770292535307975985834712051608421,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146537,0xc73e7bea2f2a2dcc4247b14e43a642a6985fa5525af9bd31f2126826ee095c4b,Will Amazon (AMZN) finish week of January 12 above $260?,260.0,94610592742345347453925027564373429072244444102821465053673700644212904881439,52154716011733179105255410922191991324123212020392018088851601597579524882626,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146538,0x0cae28eb3f9ab1a30fa119661f8dd4970df5b8239af43ca430274978dbc6aca1,Will Amazon (AMZN) finish week of January 12 above $265?,265.0,51803104059816191904554972463114195338627478484460679359331598190168462243504,7719261294194627429625249465589093579010543344496912012948244362697229247992,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146539,0x53d28ca5751f174cfaa5aea4531530120c6d5c00247e44c56ed79273850ee114,Will Amazon (AMZN) finish week of January 12 above $270?,270.0,59519608991772405392096481261281352513466017883650898848603305734489806847101,6312399167005015650475863329270819257011775082229393147153306661275964266384,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146540,0x15205351a20e9e6fe0bcc7d50678df27ba21183427a1c9766f1aa8f57eabc68d,Will Amazon (AMZN) finish week of January 12 above $275?,275.0,55967514104201471915478457983000958326095890217335274849711635617892580115213,16087717349215796891577254675652130398432245552216965641970137041366528286120,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146529,0xe939e21c4a972551630f5336b3e209c2881007a042f557653e2366391196e380,Will Amazon (AMZN) finish week of January 12 above $220?,220.0,28117835179947013550916869574817716748225889837979823560803094284227097779719,111073993953555629078828281428871125671355192659699465738161513297083318532779,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,amzn-above-on-january-16-2026,154128,Will Amazon (AMZN) finish week of January 12 above___?,2026-01-18T00:21:28.176896Z,2026-01-16 21:00:00+00:00,1146530,0xa4070e93ad6bba8ac2a5f64170aaaf389643a3a8e45f8b85d9497e6ecc13823f,Will Amazon (AMZN) finish week of January 12 above $225?,225.0,51010554916338950069647796488902144326179605393916765279783020458291015041065,103750381436031902774150017541699782063748230342842353566584342728082990613224,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146611,0xa8d22b85a210dc110b5beeb1ab16757313d39d52f4de0e3d58280dc5c4a8fcf1,Will Tesla (TSLA) finish week of January 12 above $405?,405.0,98999486153200807079950643617276198911944258403922947742889598058839087407215,65371863233722141107096598129149579955940417648266865984778379211047179518289,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146612,0xf404304b131d482824996fadf11af174c01138933bfd51c312bdc2dcbce980fe,Will Tesla (TSLA) finish week of January 12 above $410?,410.0,63181202230531532805057807479301925790072970730440849690861281118574722914824,104346753470345357598583487459636211447259889601079630200400794340866231030901,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146613,0x59db4b7ab8eee8d377cbd5013f79620e50e8c201b7842d75e47142abef0db408,Will Tesla (TSLA) finish week of January 12 above $415?,415.0,114192058302944316836348000131708618540525622683493725150708677289191168150283,22103491435575777306032820235054407011804018124438809762254523035978268053088,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146614,0xdd78b08ae0c946b6c1e87ed901b0ba4907ed65eb2f6b8ba14e512e3ca6ed933c,Will Tesla (TSLA) finish week of January 12 above $420?,420.0,47212989705009823687029470115472975493335909912259162050368859156068362812957,104595691874283617097516870631190665687740969110867301211892202254963791827318,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146615,0x28c02932182b92e4cf92d990f179e8433eb7b9728cb9a968747286dee5bb740f,Will Tesla (TSLA) finish week of January 12 above $425?,425.0,105504241175911721476287455973855322668414728319798004321696452997998893453321,64727047877093449665351726672374009848713831359754071793218978655022149808208,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146616,0x93c8cbd6a0ac956b4283c1a1c669a1ad6f7d2f218c05cf9bd6da6ce03fd69a01,Will Tesla (TSLA) finish week of January 12 above $430?,430.0,740261102356380796907060130698897625817350572262647119336142572034043436423,63097602064501081533834312345720140343261936373364001992581866361951141398195,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146617,0xd9afd797ee442870972d23c09430dd348c8e023bb2523dc8421808f42492d833,Will Tesla (TSLA) finish week of January 12 above $435?,435.0,94970705529918687119124551323054595034465888499167075782814757904593115436007,102708651331432547558963458086878665392238764669001189195638013228426515193966,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146618,0x9a58b95a510e70eddaab89ff1d1e29dae4332e12b0b3ee9a8bf2bc01c81cb59d,Will Tesla (TSLA) finish week of January 12 above $440?,440.0,1123181487724880513439973775691135905617185922999675785735346651665310465600,66555238147087141326890781393544796816157189568914597302937861704780416330109,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
