snapshot_time_utc,slug,event_id,event_title,event_updatedAt,event_endDate,market_id,condition_id,market_question,K,yes_token_id,no_token_id,pPM,qPM,pPM_source,qPM_source,T_days,T_years
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146619,0x6dcea72a8adaf983425519501402b11575632786c36a5cbb375c473f18b84ac6,Will Tesla (TSLA) finish week of January 12 above $445?,445.0,61866077353000726027432259875369084269987289863959717686918066951441649744779,84757664315713010803885221277692479782186817515602323470690647284604160570450,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146620,0x3473356af737726f318554bd56a225cb7c7bb993d24fefd45ce85240a9235070,Will Tesla (TSLA) finish week of January 12 above $450?,450.0,54026796755798880029508561147784173771611738994549445142695508290451502739395,114600741304650600531207314070226363759816350624803258290542162655984454813624,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146621,0x33bc9c0073bf765f41fba37b17ceeeb5f9ec0308d18b12fbcefe93718f574605,Will Tesla (TSLA) finish week of January 12 above $455?,455.0,2871128455592533655512236482929601138551071717535948407288348994785767512671,96788522591619208935888351556499881646554410169186409543952363687553539240589,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146622,0xb90fdbedc16dcb0079ca0d1a741fc0979a62c1a3f093ba56dec72f17cd0a2ef3,Will Tesla (TSLA) finish week of January 12 above $460?,460.0,43469291217825965358831137204602173010073075320512239227971013328523270249912,10295555384923618358528611277194851061536615651726029460666826155700450966745,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,tsla-above-on-january-16-2026,154135,Will Tesla (TSLA) finish week of January 12 above___?,2026-01-18T00:21:27.994692Z,2026-01-16 21:00:00+00:00,1146623,0x0c828ac33d396670cc2973ab95eec04252c9f3f11f62c6b09956f39804647986,Will Tesla (TSLA) finish week of January 12 above $465?,465.0,55784631183486385063291745461797781947562197756782451775732265440279530196556,41230450048549730886671536692611958622726043400561535633528279982020300476104,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146683,0x9dddb0c8cb7b81c80556d28a4551f9e42bf6b35df9116839c09d05ba302115d3,Will Palantir (PLTR) finish week of January 12 above $171?,171.0,72527633973124040081685402494274055416438511450227892521092104899918773578393,78117422057426843171615496591969106599413961738380979512209556427830971976181,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146684,0x0c3b2ea6297d64fa65c0a57254aa223f4174b94ab7400b1450df87cbb1434ce0,Will Palantir (PLTR) finish week of January 12 above $172?,172.0,92771500262092686152330159554669793662039807656423620887928881027704311437426,29528107697757855512014729191723986251246613770918321201660869470761028547422,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146685,0xe62237abe63bd84761b94e53fb2a368580d175a372de04cb5ec14c00dec4bc82,Will Palantir (PLTR) finish week of January 12 above $173?,173.0,105723584420509680104386655426781331464625379232854553251062297791781727280502,82470350251725858631531982998204177852590079895162397263526896134953455427504,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146686,0x08d0ed03a2483e712634bc54f4062943d09bd7d8cf801c8b12e3750205ac4905,Will Palantir (PLTR) finish week of January 12 above $174?,174.0,12653383002310292076284649681064956350285644800463960512678195204792503161838,49669208574211924444545489182680405965405243688889995956825265136610818082430,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146687,0x284f049b5f72da4864b37ef965ef47608c2a7daf5729a96517f4723de7253588,Will Palantir (PLTR) finish week of January 12 above $175?,175.0,20118717133653204197141241338279117786230527063499034147671044720447134768497,113252344531510288121595308512091396890677782006295894884390338900084261439580,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146688,0x162049f6d3fc5a1daa961e90bcf8e102ea545f0301423333a297810197489e39,Will Palantir (PLTR) finish week of January 12 above $176?,176.0,14193437146266879345555007556307418745620923039153282459758135969116425651579,28568776946187594654889833499531020442298428334765232144853404050859897515337,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146689,0x50b4c330d6e7576eaee62d66d805998e8944bf6e613b14c3ff83332867614bdb,Will Palantir (PLTR) finish week of January 12 above $177?,177.0,73605294852763608512214393632538616735502127944166445832964005655783415818129,105125158577052127383715228590920587962882969973898222135565246595711568639943,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146690,0x646137e08d7881d54fb1662897be6a493bfe8a209c1ce8ffb8120e4ff5a6dd0b,Will Palantir (PLTR) finish week of January 12 above $178?,178.0,33038014527824021904811244220954372261084401681792391480681247891265657027642,45188059583312338148260925654137900674536144291369572079316981791952444772939,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146691,0xd11d106d6bb0a76cb6172e22c6966d0e8fa92858ff4e0d9aca723d7595f3c85e,Will Palantir (PLTR) finish week of January 12 above $179?,179.0,53875583053760133169403320092046656969330128807715992838484004770342517289956,83316527115722177292184994826599433049846953197956823324399006927617650722600,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146692,0x78bdb6f56d12141e1e6ead2e11d0f8c2d5c618d026bf88aabe7a376451e13f3f,Will Palantir (PLTR) finish week of January 12 above $180?,180.0,59862374050205100587391674098254854412382179042897918266883714667467463658637,14023772351019875347891999279595197123723240410433295352762931126769784803891,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146693,0xf505a37c4c84d60b43b49279088c4f3c7febb2cc3b853d2e50c477bafc302ecc,Will Palantir (PLTR) finish week of January 12 above $181?,181.0,107369937962884116135897128918080251221324164547041869239862447546071025627775,51022506642966375876278404903687076573873267059710106029126054347086919008435,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146694,0x1fae11666bb54e66f21c2c64dc8094dbb3d25f40f82b88991637830613697f24,Will Palantir (PLTR) finish week of January 12 above $182?,182.0,91418961273428400464566919468563650098997362462826699678352345241170662111826,55110206634511073991464997786843029392080696978406938079766441723091382566711,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,pltr-above-on-january-16-2026,154141,Will Palantir (PLTR) finish week of January 12 above___?,2026-01-18T00:21:28.332105Z,2026-01-16 21:00:00+00:00,1146695,0x69b4711ed6ef92e4cb0151a88a01caf2b85b79c242dc83ddab62101dbbd6bbc7,Will Palantir (PLTR) finish week of January 12 above $183?,183.0,15123153343820206806722661737891408718507910311020067419933379665018195377659,78101644872216373970405836379626024575151026244418742398523608059289936998639,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146696,0xa03fdd47172651ab55e3645b4c316de60798bdddedef27406ed25a93b589e503,Will Opendoor (OPEN) finish week of January 12 above $3.50?,3.5,96650042254844248357619801475499905578338417818718692020975101785522589291604,13174385011286744543347929508732917257416019909206569396725912857047652999162,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146697,0x415e9547bf7508cf4651338acbbc42feae9acd3d66c3e2bbbfef315b9f098a03,Will Opendoor (OPEN) finish week of January 12 above $4.00?,4.0,106606820525809442872059352058867263935331718760038446645965809941413321095470,73084860838778675777746864709681201796409455794850195746610951370996259376530,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146698,0xa13814660e5aa73eab87f15054abd6d6105c08c6f93db95a7d7c4d8c1aeef7c6,Will Opendoor (OPEN) finish week of January 12 above $4.50?,4.5,99069401042145517483307741868080172218343300978060784552225334938165759784702,25801885503972383736052358655383680042144935730143127911763628671198161652646,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146699,0x15bd8721d990947388d76c3c8d10acee987508566dd998d18bb695da5e907053,Will Opendoor (OPEN) finish week of January 12 above $5.00?,5.0,35686220558417061772784582488091544886389873038132669514933655105878438329464,39367646748123104666466346382160459170356989537105547791926987706652945470813,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146700,0x0a257f86f482869819b0b559074a1fb082eaf74db3c4975a2bc00c5bb2977c9b,Will Opendoor (OPEN) finish week of January 12 above $5.50?,5.5,93920381586422049868328022940028894641811981359110154590875121729101642809897,36235498555632414321176271998697063398559408102622049164197381015831314517514,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146701,0x72afe3fd32dd5d5d7b93d0b432566d539cf1aa8521ee7553aec6192001196665,Will Opendoor (OPEN) finish week of January 12 above $6.00?,6.0,91354749368728101544360778500276935428616094110243515401550100365010607670839,73440887769469027011194746661930067266850465983525960712181578792290426394696,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146702,0x177edbcb0f72db7324e7ea4e3ed573734df17a74082e58ca0d485394e74bbe78,Will Opendoor (OPEN) finish week of January 12 above $6.50?,6.5,18819554537230400260786002372430005837277397432689705990680312843822103028784,82280066406715564570387636629611770870367231740855101522726849827134841645521,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146703,0xc9123dd13f864dd0f056db229ef13e44ff604d16ae59c06e194625a18570f62c,Will Opendoor (OPEN) finish week of January 12 above $7.00?,7.0,46768252111209528945351127915671444464530797970637851605856280082855521053052,7826188209457457007761182343869029867474806377693616316426544275221905236042,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146704,0x66e897b5d7416ec174fbed2cee9383bcbf4cc1a13db39eb770c183df40f62cbf,Will Opendoor (OPEN) finish week of January 12 above $7.50?,7.5,95848449891987217428381578004980161081832848821974043131249084496803070074892,27947463946933803651728598764570239741131210752836703227496093715778275750032,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146705,0x21eba6ed14babe6fe26d99264a7a4fded092359415b673166bc44c467f10cc89,Will Opendoor (OPEN) finish week of January 12 above $8.00?,8.0,35910142242921687995614312879548179484936077491117232397263463756898305149108,31095508135333740552226110245020509492644077304649933711600791704143956261978,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146706,0xd610389fb1e2ad1eb059266e2e6274180f4886181bf5cbcdf7d2e266a0ac2f96,Will Opendoor (OPEN) finish week of January 12 above $8.50?,8.5,67930832087766279475720224606009618216453016952164999632773152068534904574967,66659378629660387692600314843593723666708832564495411159347645212793760204571,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146707,0x55d43a2d826877c8a0f9c14bb3981ac1d10087a5b6f283b4b5db41d85303a924,Will Opendoor (OPEN) finish week of January 12 above $9.00?,9.0,21665638352109587858636728819173643324578145289025584558117799008064312910545,37290721299112791893240666303853766294117097470698948534000091837617707331109,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,open-above-on-january-16-2026,154142,Will Opendoor (OPEN) finish week of January 12 above___?,2026-01-18T00:21:28.17348Z,2026-01-16 21:00:00+00:00,1146708,0xd27ff47e4adf7d0ffcd9c73978d41d40b113783a6e705d7bfc8fd1cf90c6f45f,Will Opendoor (OPEN) finish week of January 12 above $9.50?,9.5,69087332847867710231989510498049162587245923202657468418014393706603808043490,102266760039608325996456420649472123255246942061178526325466547012538067661390,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146666,0x4a9955e511482badefc4fbc2c41edd80d8b5d3a78c95530bb875ba3074cbf1de,Will Netflix (NFLX) finish week of January 12 above $30?,30.0,97987021454098974354793832377469433658292885947300892562654085826762285360321,54761150276621733636941389788421591878145852246089671035219892232150636472822,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146668,0x68bc50815aa056ccdbd7f7a5bbace08a93537cc59e9466e9b8ded344e724be23,Will Netflix (NFLX) finish week of January 12 above $40?,40.0,67614572441219199724250672295892801383524627619379737085686806184733195498543,48176352529370386307200434583190667564038658813083828193644194005171798039185,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146670,0x24e72b446dea179897852b21795857b1d08b52188348e2ee5e1585f6c59787be,Will Netflix (NFLX) finish week of January 12 above $50?,50.0,60403087800370134119828492833150463823159083680902617718656150108850544885581,3966685381333705260579119272516577320895779140463171341951491944516785039015,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146672,0x88c880053f232cec5f3285842b8747396a213b46aa24ae6fdcbcda2c3a28e5fe,Will Netflix (NFLX) finish week of January 12 above $60?,60.0,11057209804873112869676211740939874797161322223401941248863850354203076289713,25831484211020059032008725591555788334544634458545698832934000044413199484187,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146674,0xdfd3be31abdda35e5fb5470445c15a9769a5741148a9d98acc2113b3cdb4fd0a,Will Netflix (NFLX) finish week of January 12 above $70?,70.0,18992295068412680835935196328720087229625020727272202559813880094902653635015,90419469170729326818205369937369851239025770540853647793486347363674757557973,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146675,0xcf9331b7e121579f4a107ecf90e662b01718b512e356b06a0cbb9f53fed47f70,Will Netflix (NFLX) finish week of January 12 above $80?,80.0,94897538999353399180815111590686813048267576895581015445280120938689706549349,95681512392727455298271645528474596164825481875284674175284720280499171808922,1.0,0.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146676,0x7b661e101d3c4a6da0e39a8df2e90fbea627dd92574f109554c39fa114e15081,Will Netflix (NFLX) finish week of January 12 above $90?,90.0,94414567741420697420262367731996888515263222602646583685827570093331232160377,62239709572701705568619337595296158722601969428834031805028617504722378483906,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146677,0x119d2e351d1fdcdec1cb86c376ada3d9bb0a42e39958f8a0ee89b4b1e2778e9f,Will Netflix (NFLX) finish week of January 12 above $100?,100.0,80524693736816863997036036698424716257147166514134916844610710583838611978700,105096306597810275670179889749105109793038420058667798072755951842978701555596,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146678,0x5af12f2edb36d2027f4512a54ff1a2094dd60cefbba5ca5591522fa656eb5543,Will Netflix (NFLX) finish week of January 12 above $110?,110.0,43385203021185738146715617952203380176081352302901475014871955119324080637576,84776604916570498543032882050677071219068957902284143555971847630598384124271,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146679,0x66256a73cf8ee59b2efa9dab98b918d2a4de3a83ddee9b270d7fce2a0c793754,Will Netflix (NFLX) finish week of January 12 above $120?,120.0,102280954186393949180736668669462138986194229053544859229004060125444625294117,48132457409299032365534518789217111834221371133488343797822385385403805508642,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146680,0xab2304159097cb58422c35d1581fd853f90c740229ec026e5f11a2e57327a0f9,Will Netflix (NFLX) finish week of January 12 above $130?,130.0,27248965841381525795978719913733875257978161891105074545753342311817584273560,59215200411917584607576155283516162925696835994951882835988358513271589413976,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146681,0x20b040e5fa04de04f04e3f9e08b3b97a3f43e1c5b1514838b036ec7e10cca7eb,Will Netflix (NFLX) finish week of January 12 above $140?,140.0,63243852893578786672476812196992011482941655056130133063925126439046445411054,14527265217732679926747625770815269907447637146981791702302979464932131671483,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
2026-01-18 12:13:01.555712+00:00,nflx-above-on-january-16-2026,154140,Will Netflix (NFLX) finish week of January 12 above___?,2026-01-18T00:21:28.059777Z,2026-01-16 21:00:00+00:00,1146682,0x60aae66bfa3448f0aaeb0785a518ee3dab21cfcc5f1dd834546766b8d8c13717,Will Netflix (NFLX) finish week of January 12 above $150?,150.0,104689092878805321034932362279790931045973002258647295202566124169632549998519,73266053185878921530384496326893320756705473271726131275888133081017319705190,0.0,1.0,gamma_outcomePrices,gamma_outcomePrices,-1.6340457837037037,-0.004473773535123076
